23Ry,1Rx,periodicity error,period
-1.00000000000000002081668171172168513e-03,-1.00000000000000002081668171172168513e-03,4.87745549049721638175113494942310835e-01,7.67840000000000060254023992456495762e+01
-1.00000000000000002081668171172168513e-03,-9.00000000000000083787143889679782660e-04,2.83099394713075272168162257622916401e-01,7.69219999999999970441422192379832268e+01
-1.00000000000000002081668171172168513e-03,-8.00000000000000038337388819087436787e-04,1.58095057971404580444765112001415623e-01,7.04989999999999952251528156921267509e+01
-1.00000000000000002081668171172168513e-03,-6.99999999999999992887633748495090913e-04,1.40103181480471711932238538924845120e-01,6.40739999999999980673237587325274944e+01
-1.00000000000000002081668171172168513e-03,-6.00000000000000055858095926453188440e-04,1.04506628276736163138748584889576086e-01,6.41219999999999998863131622783839703e+01
-1.00000000000000002081668171172168513e-03,-5.00000000000000010408340855860842566e-04,8.54145813391148462284840504694080473e-02,6.41700000000000017053025658242404461e+01
-1.00000000000000002081668171172168513e-03,-4.00000000000000019168694409543718393e-04,7.45539211275595385247450853058201042e-02,6.42180000000000035242919693700969219e+01
-1.00000000000000002081668171172168513e-03,-3.00000000000000027929047963226594220e-04,6.86879457924068797835642859962557964e-02,6.42669999999999959072738420218229294e+01
-1.00000000000000002081668171172168513e-03,-2.00000000000000009584347204771859197e-04,6.65120228580039505152284312751582348e-02,6.43160000000000025011104298755526543e+01
-1.00000000000000002081668171172168513e-03,-1.00000000000000004792173602385929598e-04,6.77502625138660508450333424396029200e-02,6.43640000000000043200998334214091301e+01
-1.00000000000000002081668171172168513e-03,0.00000000000000000000000000000000000e+00,7.18379938749305206684628214258181766e-02,6.44090000000000060254023992456495762e+01
-1.00000000000000002081668171172168513e-03,1.00000000000000004792173602385929598e-04,7.84180734069226616683402837891023408e-02,6.44540000000000077307049650698900223e+01
-1.00000000000000002081668171172168513e-03,2.00000000000000009584347204771859197e-04,8.65165652080265021500439964489739675e-02,6.44989999999999952251528156921267509e+01
-1.00000000000000002081668171172168513e-03,3.00000000000000027929047963226594220e-04,9.65540013963739287280277292972042364e-02,6.45469999999999970441422192379832268e+01
-1.00000000000000002081668171172168513e-03,4.00000000000000019168694409543718393e-04,1.09292851783211440936994843655969890e-01,6.45960000000000036379788070917129517e+01
-1.00000000000000002081668171172168513e-03,5.00000000000000010408340855860842566e-04,1.24286005423613502500329991455431168e-01,6.46440000000000054569682106375694275e+01
-1.00000000000000002081668171172168513e-03,6.00000000000000055858095926453188440e-04,1.41361537361833212307020809203924407e-01,6.46920000000000072759576141834259033e+01
-1.00000000000000002081668171172168513e-03,6.99999999999999992887633748495090913e-04,1.60595084770245781492450122278672317e-01,6.47399999999999948840923025272786617e+01
-1.00000000000000002081668171172168513e-03,8.00000000000000038337388819087436787e-04,1.82091485665918647079738352509403670e-01,6.47879999999999967030817060731351376e+01
-1.00000000000000002081668171172168513e-03,9.00000000000000083787143889679782660e-04,2.01955461397034475591117518704884281e-01,5.82500000000000000000000000000000000e+01
-1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-03,2.12050019310626427543818050106541503e-01,5.82890000000000014779288903810083866e+01
-9.00000000000000083787143889679782660e-04,-1.00000000000000002081668171172168513e-03,3.43468731813588940874849983354974751e-01,7.68280000000000029558577807620167732e+01
-9.00000000000000083787143889679782660e-04,-9.00000000000000083787143889679782660e-04,3.15147092845097416259417003220243925e-01,7.69540000000000077307049650698900223e+01
-9.00000000000000083787143889679782660e-04,-8.00000000000000038337388819087436787e-04,1.65798573535463207225258777974316660e-01,7.05150000000000005684341886080801487e+01
-9.00000000000000083787143889679782660e-04,-6.99999999999999992887633748495090913e-04,1.42970699935572094421390702894074232e-01,7.05420000000000015916157281026244164e+01
-9.00000000000000083787143889679782660e-04,-6.00000000000000055858095926453188440e-04,1.10112029591690741089255038547856573e-01,6.41299999999999954525264911353588104e+01
-9.00000000000000083787143889679782660e-04,-5.00000000000000010408340855860842566e-04,8.85452589929181858619695300543762090e-02,6.41779999999999972715158946812152863e+01
-9.00000000000000083787143889679782660e-04,-4.00000000000000019168694409543718393e-04,7.62645799987402601797354244082018187e-02,6.42259999999999990905052982270717621e+01
-9.00000000000000083787143889679782660e-04,-3.00000000000000027929047963226594220e-04,6.95694847016713234127715924681232597e-02,6.42750000000000056843418860808014870e+01
-9.00000000000000083787143889679782660e-04,-2.00000000000000009584347204771859197e-04,6.66773286373610249415139370556153307e-02,6.43239999999999980673237587325274944e+01
-9.00000000000000083787143889679782660e-04,-1.00000000000000004792173602385929598e-04,6.72437246342574177389229360064878094e-02,6.43730000000000046611603465862572193e+01
-9.00000000000000083787143889679782660e-04,0.00000000000000000000000000000000000e+00,7.06401517094387229529608600741963983e-02,6.44180000000000063664629124104976654e+01
-9.00000000000000083787143889679782660e-04,1.00000000000000004792173602385929598e-04,7.69019543144306194129231944894800529e-02,6.44630000000000080717654782347381115e+01
-9.00000000000000083787143889679782660e-04,2.00000000000000009584347204771859197e-04,8.46871594601081262164152147667142538e-02,6.45070000000000050022208597511053085e+01
-9.00000000000000083787143889679782660e-04,3.00000000000000027929047963226594220e-04,9.42205895451099853516102427797349628e-02,6.45540000000000020463630789890885353e+01
-9.00000000000000083787143889679782660e-04,4.00000000000000019168694409543718393e-04,1.06475054770511961119381559448121248e-01,6.46039999999999992041921359486877918e+01
-9.00000000000000083787143889679782660e-04,5.00000000000000010408340855860842566e-04,1.21043330826530324877546108879717817e-01,6.46520000000000010231815394945442677e+01
-9.00000000000000083787143889679782660e-04,6.00000000000000055858095926453188440e-04,1.37557870113074264703645538063411293e-01,6.47010000000000076170181273482739925e+01
-9.00000000000000083787143889679782660e-04,6.99999999999999992887633748495090913e-04,1.56382583852841536839537406134052298e-01,6.47489999999999952251528156921267509e+01
-9.00000000000000083787143889679782660e-04,8.00000000000000038337388819087436787e-04,1.77447025055478644950393527419631942e-01,6.47960000000000064801497501321136951e+01
-9.00000000000000083787143889679782660e-04,9.00000000000000083787143889679782660e-04,1.99992627323625398617056810598499433e-01,5.82590000000000003410605131648480892e+01
-9.00000000000000083787143889679782660e-04,1.00000000000000002081668171172168513e-03,2.09888588400710453807245351645710620e-01,5.82980000000000018189894035458564758e+01
-8.00000000000000038337388819087436787e-04,-1.00000000000000002081668171172168513e-03,2.98738376050990164094457490488971983e-01,7.68659999999999996589394868351519108e+01
-8.00000000000000038337388819087436787e-04,-9.00000000000000083787143889679782660e-04,4.05119534115690257804279030129439890e-01,7.70060000000000002273736754432320595e+01
-8.00000000000000038337388819087436787e-04,-8.00000000000000038337388819087436787e-04,1.76697088129093413699576943150742895e-01,7.05319999999999964757080306299030781e+01
-8.00000000000000038337388819087436787e-04,-6.99999999999999992887633748495090913e-04,1.45527823869612941126279738758254291e-01,7.05540000000000020463630789890885353e+01
-8.00000000000000038337388819087436787e-04,-6.00000000000000055858095926453188440e-04,1.16519897480946061851525424915852326e-01,6.41380000000000052295945351943373680e+01
-8.00000000000000038337388819087436787e-04,-5.00000000000000010408340855860842566e-04,9.20698487355054506036060263442896174e-02,6.41860000000000070485839387401938438e+01
-8.00000000000000038337388819087436787e-04,-4.00000000000000019168694409543718393e-04,7.82263754805399810282284648229306684e-02,6.42339999999999946567186270840466022e+01
-8.00000000000000038337388819087436787e-04,-3.00000000000000027929047963226594220e-04,7.06159818657792252266116744731374035e-02,6.42830000000000012505552149377763271e+01
-8.00000000000000038337388819087436787e-04,-2.00000000000000009584347204771859197e-04,6.70075782744947721787486114810673316e-02,6.43320000000000078443918027915060520e+01
-8.00000000000000038337388819087436787e-04,-1.00000000000000004792173602385929598e-04,6.68126472581022433237896944142691523e-02,6.43820000000000050022208597511053085e+01
-8.00000000000000038337388819087436787e-04,0.00000000000000000000000000000000000e+00,6.95187370896471549782218151573862891e-02,6.44270000000000067075234255753457546e+01
-8.00000000000000038337388819087436787e-04,1.00000000000000004792173602385929598e-04,7.54566013060835733590856520516693638e-02,6.44720000000000084128259913995862007e+01
-8.00000000000000038337388819087436787e-04,2.00000000000000009584347204771859197e-04,8.29208242853711915329582397442985705e-02,6.45160000000000053432813729159533978e+01
-8.00000000000000038337388819087436787e-04,3.00000000000000027929047963226594220e-04,9.19302498422545545345369191875690373e-02,6.45619999999999976125764078460633755e+01
-8.00000000000000038337388819087436787e-04,4.00000000000000019168694409543718393e-04,1.03744419604238899691944101593335918e-01,6.46119999999999947704054648056626320e+01
-8.00000000000000038337388819087436787e-04,5.00000000000000010408340855860842566e-04,1.17825467874436507395030007205182263e-01,6.46610000000000013642420526593923569e+01
-8.00000000000000038337388819087436787e-04,6.00000000000000055858095926453188440e-04,1.33874435976433687449661946748431338e-01,6.47090000000000031832314562052488327e+01
-8.00000000000000038337388819087436787e-04,6.99999999999999992887633748495090913e-04,1.52163620112516511476442516780535122e-01,6.47570000000000050022208597511053085e+01
-8.00000000000000038337388819087436787e-04,8.00000000000000038337388819087436787e-04,1.72834417984247816416692666415741212e-01,6.48050000000000068212102632969617844e+01
-8.00000000000000038337388819087436787e-04,9.00000000000000083787143889679782660e-04,1.95751002891780219846456138705485570e-01,6.48520000000000038653524825349450111e+01
-8.00000000000000038337388819087436787e-04,1.00000000000000002081668171172168513e-03,2.07773033194428770178766907156945694e-01,5.83070000000000021600499167107045650e+01
-6.99999999999999992887633748495090913e-04,-1.00000000000000002081668171172168513e-03,2.61511556757078954215760213956652724e-01,7.03580000000000040927261579781770706e+01
-6.99999999999999992887633748495090913e-04,-9.00000000000000083787143889679782660e-04,6.39285013244890442153272745058658989e-01,2.42100000000000026290081223123706877e+00
-6.99999999999999992887633748495090913e-04,-8.00000000000000038337388819087436787e-04,2.05548030685929045506295892453196543e-01,7.05370000000000061390892369672656059e+01
-6.99999999999999992887633748495090913e-04,-6.99999999999999992887633748495090913e-04,1.49145297535979601852698077078281576e-01,7.05660000000000025011104298755526543e+01
-6.99999999999999992887633748495090913e-04,-6.00000000000000055858095926453188440e-04,1.23888791793901028253281405638354783e-01,6.41460000000000007958078640513122082e+01
-6.99999999999999992887633748495090913e-04,-5.00000000000000010408340855860842566e-04,9.60448475415457096264735554163763149e-02,6.41940000000000026147972675971686840e+01
-6.99999999999999992887633748495090913e-04,-4.00000000000000019168694409543718393e-04,8.04889125143068278389507670246477942e-02,6.42420000000000044337866711430251598e+01
-6.99999999999999992887633748495090913e-04,-3.00000000000000027929047963226594220e-04,7.18379067523045848831047505002474328e-02,6.42909999999999968167685437947511673e+01
-6.99999999999999992887633748495090913e-04,-2.00000000000000009584347204771859197e-04,6.74759063116785097546355322582143323e-02,6.43400000000000034106051316484808922e+01
-6.99999999999999992887633748495090913e-04,-1.00000000000000004792173602385929598e-04,6.65413135824071116734641819469108207e-02,6.43900000000000005684341886080801487e+01
-6.99999999999999992887633748495090913e-04,0.00000000000000000000000000000000000e+00,6.88114575505901054365078699462382428e-02,6.44350000000000022737367544323205948e+01
-6.99999999999999992887633748495090913e-04,1.00000000000000004792173602385929598e-04,7.40748017279927300681691014556913574e-02,6.44800000000000039790393202565610409e+01
-6.99999999999999992887633748495090913e-04,2.00000000000000009584347204771859197e-04,8.12219813715860746890630276283447289e-02,6.45250000000000056843418860808014870e+01
-6.99999999999999992887633748495090913e-04,3.00000000000000027929047963226594220e-04,8.98643399974592294539402302584711469e-02,6.45690000000000026147972675971686840e+01
-6.99999999999999992887633748495090913e-04,4.00000000000000019168694409543718393e-04,1.01100200768718692376329968527477419e-01,6.46200000000000045474735088646411896e+01
-6.99999999999999992887633748495090913e-04,5.00000000000000010408340855860842566e-04,1.14692359406303519857222306363589635e-01,6.46689999999999969304553815163671970e+01
-6.99999999999999992887633748495090913e-04,6.00000000000000055858095926453188440e-04,1.30385343026955058304926710993624374e-01,6.47169999999999987494447850622236729e+01
-6.99999999999999992887633748495090913e-04,6.99999999999999992887633748495090913e-04,1.48221240647181947982013176938075359e-01,6.47650000000000005684341886080801487e+01
-6.99999999999999992887633748495090913e-04,8.00000000000000038337388819087436787e-04,1.68239369351443231449828728576200789e-01,6.48130000000000023874235921539366245e+01
-6.99999999999999992887633748495090913e-04,9.00000000000000083787143889679782660e-04,1.90814716629464990495123150542223871e-01,6.48599999999999994315658113919198513e+01
-6.99999999999999992887633748495090913e-04,1.00000000000000002081668171172168513e-03,2.05700298083969267047731896911463218e-01,5.83149999999999977262632455676794052e+01
-6.00000000000000055858095926453188440e-04,-1.00000000000000002081668171172168513e-03,2.19030358512400794695311027534457992e-01,7.03640000000000043200998334214091301e+01
-6.00000000000000055858095926453188440e-04,-9.00000000000000083787143889679782660e-04,6.39354453346134697889732384784579230e-01,2.42799999999999993605115378159098327e+00
-6.00000000000000055858095926453188440e-04,-8.00000000000000038337388819087436787e-04,2.49764284328841931020381126386259905e-01,7.05430000000000063664629124104976654e+01
-6.00000000000000055858095926453188440e-04,-6.99999999999999992887633748495090913e-04,1.53881329313372725772371355821697449e-01,7.05790000000000077307049650698900223e+01
-6.00000000000000055858095926453188440e-04,-6.00000000000000055858095926453188440e-04,1.32653281973168031437423043590044578e-01,6.41539999999999963620211929082870483e+01
-6.00000000000000055858095926453188440e-04,-5.00000000000000010408340855860842566e-04,1.00539276378972888570145769117664895e-01,6.42019999999999981810105964541435242e+01
-6.00000000000000055858095926453188440e-04,-4.00000000000000019168694409543718393e-04,8.30369447813785192091405562664448627e-02,6.42500000000000000000000000000000000e+01
-6.00000000000000055858095926453188440e-04,-3.00000000000000027929047963226594220e-04,7.32475817822202986640527355793673375e-02,6.42990000000000065938365878537297249e+01
-6.00000000000000055858095926453188440e-04,-2.00000000000000009584347204771859197e-04,6.80882451519053950066656173920175586e-02,6.43479999999999989768184605054557323e+01
-6.00000000000000055858095926453188440e-04,-1.00000000000000004792173602385929598e-04,6.63774868129303597775175287310815208e-02,6.43970000000000055706550483591854572e+01
-6.00000000000000055858095926453188440e-04,0.00000000000000000000000000000000000e+00,6.81855159637437910088042134142162987e-02,6.44440000000000026147972675971686840e+01
-6.00000000000000055858095926453188440e-04,1.00000000000000004792173602385929598e-04,7.27563105000061650483164995960025786e-02,6.44890000000000043200998334214091301e+01
-6.00000000000000055858095926453188440e-04,2.00000000000000009584347204771859197e-04,7.95913022575835282245945966006555310e-02,6.45340000000000060254023992456495762e+01
-6.00000000000000055858095926453188440e-04,3.00000000000000027929047963226594220e-04,8.79203629105631492694475979663062332e-02,6.45780000000000029558577807620167732e+01
-6.00000000000000055858095926453188440e-04,4.00000000000000019168694409543718393e-04,9.85417759994840418920388556672257463e-02,6.46280000000000001136868377216160297e+01
-6.00000000000000055858095926453188440e-04,5.00000000000000010408340855860842566e-04,1.11674615624878975482715607014891512e-01,6.46770000000000067075234255753457546e+01
-6.00000000000000055858095926453188440e-04,6.00000000000000055858095926453188440e-04,1.26989636022279608375928469488547459e-01,6.47249999999999943156581139191985130e+01
-6.00000000000000055858095926453188440e-04,6.99999999999999992887633748495090913e-04,1.44378565573620785266858802362637238e-01,6.47729999999999961346475174650549889e+01
-6.00000000000000055858095926453188440e-04,8.00000000000000038337388819087436787e-04,1.63923252071547207437779811675643599e-01,6.48209999999999979536369210109114647e+01
-6.00000000000000055858095926453188440e-04,9.00000000000000083787143889679782660e-04,1.85733690377431615589692047648759231e-01,6.48689999999999997726263245567679405e+01
-6.00000000000000055858095926453188440e-04,1.00000000000000002081668171172168513e-03,2.03669594069477059779139528671073671e-01,5.83239999999999980673237587325274944e+01
-5.00000000000000010408340855860842566e-04,-1.00000000000000002081668171172168513e-03,1.91449165065596448244659406895946109e-01,7.03670000000000044337866711430251598e+01
-5.00000000000000010408340855860842566e-04,-9.00000000000000083787143889679782660e-04,4.15612665130506170232103370917705950e-01,7.68769999999999953388396534137427807e+01
-5.00000000000000010408340855860842566e-04,-8.00000000000000038337388819087436787e-04,2.90031193300368778193559761136792667e-01,7.70259999999999962483343551866710186e+01
-5.00000000000000010408340855860842566e-04,-6.99999999999999992887633748495090913e-04,1.60030684834563388057452476422278373e-01,7.05940000000000082991391536779701710e+01
-5.00000000000000010408340855860842566e-04,-6.00000000000000055858095926453188440e-04,1.42600776184409760000669291908596350e-01,7.06230000000000046611603465862572193e+01
-5.00000000000000010408340855860842566e-04,-5.00000000000000010408340855860842566e-04,1.05638152928659129169069676290787817e-01,6.42100000000000079580786405131220818e+01
-5.00000000000000010408340855860842566e-04,-4.00000000000000019168694409543718393e-04,8.59041574199186868600197477952965317e-02,6.42579999999999955662133288569748402e+01
-5.00000000000000010408340855860842566e-04,-3.00000000000000027929047963226594220e-04,7.48595714719847053195134020653705173e-02,6.43070000000000021600499167107045650e+01
-5.00000000000000010408340855860842566e-04,-2.00000000000000009584347204771859197e-04,6.88465208202765165124845797132608900e-02,6.43550000000000039790393202565610409e+01
-5.00000000000000010408340855860842566e-04,-1.00000000000000004792173602385929598e-04,6.64690524981768873340354519203008192e-02,6.44050000000000011368683772161602974e+01
-5.00000000000000010408340855860842566e-04,0.00000000000000000000000000000000000e+00,6.76304486430545378965037247820386031e-02,6.44530000000000029558577807620167732e+01
-5.00000000000000010408340855860842566e-04,1.00000000000000004792173602385929598e-04,7.15114130320130252940920934356441876e-02,6.44980000000000046611603465862572193e+01
-5.00000000000000010408340855860842566e-04,2.00000000000000009584347204771859197e-04,7.80296029114004582135902897370389727e-02,6.45430000000000063664629124104976654e+01
-5.00000000000000010408340855860842566e-04,3.00000000000000027929047963226594220e-04,8.60426839758080196066482215259911684e-02,6.45870000000000032969182939268648624e+01
-5.00000000000000010408340855860842566e-04,4.00000000000000019168694409543718393e-04,9.61095858155355448120897106325803832e-02,6.46359999999999956799001665785908699e+01
-5.00000000000000010408340855860842566e-04,5.00000000000000010408340855860842566e-04,1.08793459716451010953963588292035929e-01,6.46850000000000022737367544323205948e+01
-5.00000000000000010408340855860842566e-04,6.00000000000000055858095926453188440e-04,1.23685873245038662217070358018244942e-01,6.47330000000000040927261579781770706e+01
-5.00000000000000010408340855860842566e-04,6.99999999999999992887633748495090913e-04,1.40633932707607264591578984265442739e-01,6.47810000000000059117155615240335464e+01
-5.00000000000000010408340855860842566e-04,8.00000000000000038337388819087436787e-04,1.59712242667484662421119928304530963e-01,6.48290000000000077307049650698900223e+01
-5.00000000000000010408340855860842566e-04,9.00000000000000083787143889679782660e-04,1.81026541306764771070228340937927785e-01,6.48769999999999953388396534137427807e+01
-5.00000000000000010408340855860842566e-04,1.00000000000000002081668171172168513e-03,2.01683920104855356364947215858546462e-01,5.83329999999999984083842718973755836e+01
-4.00000000000000019168694409543718393e-04,-1.00000000000000002081668171172168513e-03,1.78099291383084030896796797594981154e-01,7.03859999999999956799001665785908699e+01
-4.00000000000000019168694409543718393e-04,-9.00000000000000083787143889679782660e-04,3.27867265570477933011257019082221474e-01,7.69369999999999976125764078460633755e+01
-4.00000000000000019168694409543718393e-04,-8.00000000000000038337388819087436787e-04,3.30181533318989911382458879656855773e-01,7.70630000000000023874235921539366245e+01
-4.00000000000000019168694409543718393e-04,-6.99999999999999992887633748495090913e-04,1.68350722113515755391794849376069774e-01,7.06099999999999994315658113919198513e+01
-4.00000000000000019168694409543718393e-04,-6.00000000000000055858095926453188440e-04,1.43381412362913043576452835095968107e-01,7.06359999999999956799001665785908699e+01
-4.00000000000000019168694409543718393e-04,-5.00000000000000010408340855860842566e-04,1.11447271637307815420302371780768680e-01,6.42180000000000035242919693700969219e+01
-4.00000000000000019168694409543718393e-04,-4.00000000000000019168694409543718393e-04,8.91311344270643850085351356861535859e-02,6.42660000000000053432813729159533978e+01
-4.00000000000000019168694409543718393e-04,-3.00000000000000027929047963226594220e-04,7.66911581289871849380084635955246175e-02,6.43149999999999977262632455676794052e+01
-4.00000000000000019168694409543718393e-04,-2.00000000000000009584347204771859197e-04,6.96924828042348188211765046026817868e-02,6.43629999999999995452526491135358810e+01
-4.00000000000000019168694409543718393e-04,-1.00000000000000004792173602385929598e-04,6.66950363774516398727639075349720150e-02,6.44129999999999967030817060731351376e+01
-4.00000000000000019168694409543718393e-04,0.00000000000000000000000000000000000e+00,6.71486814562095567841206124242994196e-02,6.44620000000000032969182939268648624e+01
-4.00000000000000019168694409543718393e-04,1.00000000000000004792173602385929598e-04,7.03417262379853700304138769308164490e-02,6.45070000000000050022208597511053085e+01
-4.00000000000000019168694409543718393e-04,2.00000000000000009584347204771859197e-04,7.65267589444354187361266619515949378e-02,6.45510000000000019326762412674725056e+01
-4.00000000000000019168694409543718393e-04,3.00000000000000027929047963226594220e-04,8.42315598259636698140835771919956607e-02,6.45960000000000036379788070917129517e+01
-4.00000000000000019168694409543718393e-04,4.00000000000000019168694409543718393e-04,9.37988051093702848369692363859461568e-02,6.46440000000000054569682106375694275e+01
-4.00000000000000019168694409543718393e-04,5.00000000000000010408340855860842566e-04,1.05998880473405681829845320903477429e-01,6.46929999999999978399500832892954350e+01
-4.00000000000000019168694409543718393e-04,6.00000000000000055858095926453188440e-04,1.20472672086067888176019075856046315e-01,6.47409999999999996589394868351519108e+01
-4.00000000000000019168694409543718393e-04,6.99999999999999992887633748495090913e-04,1.36869960369875000414160385180081634e-01,6.47900000000000062527760746888816357e+01
-4.00000000000000019168694409543718393e-04,8.00000000000000038337388819087436787e-04,1.55498893536879618231798494957116194e-01,6.48380000000000080717654782347381115e+01
-4.00000000000000019168694409543718393e-04,9.00000000000000083787143889679782660e-04,1.76430211892170974240697316664751562e-01,6.48850000000000051159076974727213383e+01
